fecha,categoria,region,canal,unidades,ingresos,costo,margen
2024-08-16,Juguetes,Este,Marketplace,38,1501.73,1064.26,437.47
2024-08-16,Alimentos,Oeste,Marketplace,26,483.51,309.86,173.65
2024-08-16,Alimentos,Norte,Marketplace,34,624.2,436.26,187.94
2024-08-16,Moda,Norte,Marketplace,7,393.05,239.04,154.01
2024-08-17,Hogar,Norte,Distribuidor,7,680.53,455.48,225.05
2024-08-18,Hogar,Sur,E-commerce,10,840.15,463.02,377.13
2024-08-18,Electrónica,Oeste,Tienda física,30,8562.95,5644.59,2918.36
2024-08-18,Hogar,Este,Tienda física,53,4561.07,3202.36,1358.71
2024-08-18,Electrónica,Norte,Tienda física,16,5069.25,3223.09,1846.16
2024-08-18,Electrónica,Norte,Tienda física,53,15794.26,10931.53,4862.73
2024-08-19,Deportes,Centro,Tienda física,17,1412.47,928.64,483.83
2024-08-19,Electrónica,Sur,Tienda física,52,15531.99,9457.14,6074.85
2024-08-19,Electrónica,Sur,Distribuidor,35,12829.33,9485.38,3343.95
2024-08-19,Juguetes,Este,Distribuidor,32,1053.18,780.91,272.27
2024-08-19,Hogar,Norte,Tienda física,26,2445.46,1352.01,1093.45
2024-08-20,Hogar,Centro,Tienda física,6,502.1,366.14,135.96
2024-08-20,Juguetes,Sur,Marketplace,31,1150.83,790.36,360.47
2024-08-20,Hogar,Oeste,Marketplace,18,1822.78,1203.17,619.61
2024-08-20,Hogar,Sur,E-commerce,36,2843.09,1974.95,868.14
2024-08-20,Electrónica,Centro,E-commerce,15,4163.81,2734.51,1429.3
2024-08-21,Electrónica,Norte,E-commerce,27,7411.77,4642.37,2769.4
2024-08-21,Moda,Oeste,Distribuidor,8,529.95,367.43,162.52
2024-08-21,Hogar,Norte,Distribuidor,10,960.31,605.98,354.33
2024-08-21,Juguetes,Este,Distribuidor,52,1869.81,1086.9,782.91
2024-08-21,Deportes,Este,E-commerce,13,957.42,650.39,307.03
2024-08-21,Hogar,Sur,Distribuidor,29,2968.27,1948.86,1019.41
2024-08-22,Alimentos,Este,Marketplace,14,271.6,179.98,91.62
2024-08-22,Deportes,Norte,Distribuidor,10,748.36,533.1,215.26
2024-08-22,Electrónica,Norte,Distribuidor,37,10077.23,7273.39,2803.84
2024-08-23,Deportes,Sur,Tienda física,51,3375.2,2470.04,905.16
2024-08-24,Hogar,Norte,Marketplace,10,796.92,578.68,218.24
2024-08-24,Electrónica,Norte,Tienda física,18,5561.2,3799.1,1762.1
2024-08-25,Moda,Norte,Tienda física,53,3041.96,2233.44,808.52
2024-08-26,Electrónica,Norte,Tienda física,52,18089.86,10167.02,7922.84
2024-08-26,Electrónica,Este,Marketplace,32,10835.25,7995.45,2839.8
2024-08-28,Deportes,Sur,Distribuidor,48,4128.88,2669.03,1459.85
2024-08-28,Electrónica,Norte,E-commerce,14,4747.85,2927.22,1820.63
2024-08-28,Electrónica,Sur,E-commerce,51,18534.93,11858.48,6676.45
2024-08-28,Electrónica,Centro,Marketplace,32,8782.88,4893.59,3889.29
2024-08-29,Electrónica,Oeste,Distribuidor,44,13837.24,8072.55,5764.69
2024-08-29,Hogar,Norte,E-commerce,53,5153.89,3710.49,1443.4
2024-08-30,Deportes,Norte,Tienda física,18,1447.9,1077.62,370.28
2024-08-30,Electrónica,Oeste,Marketplace,33,11479.27,7755.48,3723.79
2024-08-30,Moda,Norte,Distribuidor,36,2213.06,1340.47,872.59
2024-08-30,Electrónica,Norte,Distribuidor,27,8450.92,5044.03,3406.89
2024-08-30,Electrónica,Sur,Tienda física,6,1679.07,1038.74,640.33
2024-08-31,Moda,Oeste,E-commerce,34,1961.74,1209.68,752.06
2024-08-31,Deportes,Norte,Marketplace,42,3210.54,2110.42,1100.12
2024-09-01,Alimentos,Oeste,Tienda física,24,474.87,295.52,179.35
2024-09-01,Electrónica,Norte,E-commerce,17,6209.62,4544.82,1664.8
2024-09-01,Deportes,Oeste,Tienda física,29,2258.17,1324.25,933.92
2024-09-01,Hogar,Norte,Marketplace,31,2763.03,2052.7,710.33
2024-09-01,Hogar,Este,Marketplace,46,3850.56,2232.8,1617.76
2024-09-02,Electrónica,Norte,Distribuidor,47,12999.54,8524.16,4475.38
2024-09-02,Hogar,Oeste,Distribuidor,28,2655.45,1535.11,1120.34
2024-09-02,Moda,Centro,Tienda física,37,2289.13,1303.32,985.81
2024-09-02,Electrónica,Sur,Distribuidor,21,7107.95,4676.77,2431.18
2024-09-02,Hogar,Norte,Distribuidor,22,1775.63,1197.45,578.18
2024-09-03,Deportes,Norte,Marketplace,29,2041.59,1157.92,883.67
2024-09-03,Deportes,Norte,Marketplace,41,2789.68,2076.63,713.05
2024-09-04,Juguetes,Norte,Marketplace,26,992.09,646.89,345.2
2024-09-05,Moda,Norte,Tienda física,26,1372.66,886.88,485.78
2024-09-06,Hogar,Este,Distribuidor,37,3658.71,2081.35,1577.36
2024-09-07,Moda,Centro,Marketplace,6,334.58,214.78,119.8
2024-09-08,Juguetes,Este,Distribuidor,19,638.85,416.53,222.32
2024-09-08,Hogar,Sur,Tienda física,22,2250.76,1411.34,839.42
2024-09-08,Moda,Sur,E-commerce,42,2543.92,1905.8,638.12
2024-09-09,Deportes,Sur,Marketplace,6,468.31,288.94,179.37
2024-09-09,Alimentos,Norte,Distribuidor,33,623.38,349.42,273.96
2024-09-09,Moda,Sur,Distribuidor,35,2035.46,1447.36,588.1
2024-09-10,Electrónica,Este,Marketplace,27,9925.26,6762.09,3163.17
2024-09-10,Alimentos,Oeste,E-commerce,40,765.58,479.04,286.54
2024-09-10,Electrónica,Centro,Marketplace,48,13491.91,7621.41,5870.5
2024-09-11,Electrónica,Oeste,Distribuidor,11,3246.08,1827.6,1418.48
2024-09-12,Electrónica,Este,Marketplace,44,13175.86,9501.26,3674.6
2024-09-12,Hogar,Norte,E-commerce,48,3818.25,2713.5,1104.75
2024-09-13,Electrónica,Oeste,Marketplace,42,12624.96,8398.25,4226.71
2024-09-13,Deportes,Este,Tienda física,11,813.6,490.19,323.41
2024-09-13,Moda,Norte,E-commerce,45,2408.54,1795.83,612.71
2024-09-14,Electrónica,Norte,Tienda física,28,9734.24,6780.17,2954.07
2024-09-14,Electrónica,Este,E-commerce,48,13422.74,8584.65,4838.09
2024-09-14,Electrónica,Centro,E-commerce,25,8232.81,6078.8,2154.01
2024-09-14,Hogar,Norte,E-commerce,47,4239.76,2568.4,1671.36
2024-09-14,Electrónica,Oeste,Tienda física,7,1914.96,1405.1,509.86
2024-09-14,Juguetes,Este,Tienda física,48,1486.58,871.57,615.01
2024-09-14,Moda,Centro,Marketplace,35,2165.95,1342.87,823.08
2024-09-14,Alimentos,Norte,Marketplace,21,380.42,281.33,99.09
2024-09-15,Deportes,Oeste,Distribuidor,7,483.74,291.44,192.3
2024-09-15,Deportes,Oeste,E-commerce,7,451.67,282,169.67
2024-09-16,Alimentos,Este,Tienda física,29,546.45,365.8,180.65
2024-09-16,Electrónica,Norte,Distribuidor,13,4634.39,2763.6,1870.79
2024-09-17,Electrónica,Sur,Marketplace,31,11162.08,7538.61,3623.47
2024-09-17,Electrónica,Oeste,Marketplace,21,6918.73,4599.99,2318.74
2024-09-17,Hogar,Este,Tienda física,18,1540.4,926.68,613.72
2024-09-19,Electrónica,Norte,E-commerce,37,12290.12,7654.97,4635.15
2024-09-19,Electrónica,Oeste,Tienda física,6,1653.13,1062.4,590.73
2024-09-19,Deportes,Norte,E-commerce,27,2142.29,1384.14,758.15
2024-09-19,Hogar,Norte,Marketplace,43,3317.68,2487.07,830.61
2024-09-19,Alimentos,Norte,Marketplace,20,376.96,229.11,147.85
2024-09-19,Juguetes,Norte,Tienda física,19,690.65,483.16,207.49
2024-09-20,Alimentos,Oeste,E-commerce,20,373.55,229.61,143.94
2024-09-20,Deportes,Norte,E-commerce,42,3433.62,2030.94,1402.68
2024-09-21,Electrónica,Sur,Distribuidor,34,11534.98,6646.75,4888.23
2024-09-21,Juguetes,Norte,Distribuidor,13,491.14,312.85,178.29
2024-09-22,Moda,Sur,Marketplace,19,1017.64,575.18,442.46
2024-09-22,Juguetes,Sur,Marketplace,38,1518.88,998.06,520.82
2024-09-22,Electrónica,Sur,E-commerce,49,16962.99,11074.85,5888.14
2024-09-22,Electrónica,Sur,Tienda física,17,5368.79,3886.01,1482.78
2024-09-23,Electrónica,Sur,Tienda física,38,11658.42,8425.99,3232.43
2024-09-23,Moda,Oeste,Distribuidor,46,2641.56,1575.08,1066.48
2024-09-23,Electrónica,Este,Marketplace,39,14207.46,8204.02,6003.44
2024-09-23,Juguetes,Centro,E-commerce,32,966.41,577.08,389.33
2024-09-24,Alimentos,Oeste,Marketplace,17,289.62,185.87,103.75
2024-09-24,Deportes,Oeste,Distribuidor,37,2766.82,1681.21,1085.61
2024-09-24,Electrónica,Norte,Marketplace,10,3197.69,1953.2,1244.49
2024-09-24,Hogar,Norte,Marketplace,29,2925.52,2019.62,905.9
2024-09-24,Alimentos,Oeste,Distribuidor,17,270.93,179.8,91.13
2024-09-25,Electrónica,Norte,Distribuidor,37,11441.86,6696.68,4745.18
2024-09-25,Hogar,Sur,E-commerce,38,3469.26,2117.12,1352.14
2024-09-26,Electrónica,Norte,Marketplace,10,3604.05,2213.41,1390.64
2024-09-26,Electrónica,Norte,Distribuidor,23,7144.19,4819.61,2324.58
2024-09-26,Hogar,Norte,Marketplace,42,3612.85,2538.2,1074.65
2024-09-27,Deportes,Este,Distribuidor,32,2086.46,1290.57,795.89
2024-09-27,Electrónica,Norte,Tienda física,6,1722.98,1072.05,650.93
2024-09-27,Hogar,Centro,E-commerce,34,2718.97,1718.69,1000.28
2024-09-27,Electrónica,Norte,E-commerce,10,2754.18,1699.97,1054.21
2024-09-28,Alimentos,Centro,E-commerce,33,609.58,353.57,256.01
2024-09-28,Juguetes,Oeste,Distribuidor,11,344.72,214.58,130.14
2024-09-28,Moda,Centro,E-commerce,19,1221.57,903.67,317.9
2024-09-29,Moda,Norte,Marketplace,42,2707.07,1617.93,1089.14
2024-09-29,Moda,Norte,Distribuidor,34,1957.62,1333.8,623.82
2024-09-29,Moda,Sur,Tienda física,11,562.09,363.65,198.44
2024-09-30,Juguetes,Norte,Distribuidor,25,815.27,510.84,304.43
2024-09-30,Electrónica,Centro,Marketplace,9,3085.56,2021.9,1063.66
2024-10-01,Deportes,Norte,Distribuidor,24,1614.84,1077.52,537.32
2024-10-02,Hogar,Sur,Tienda física,8,679.51,413.43,266.08
2024-10-03,Electrónica,Oeste,Tienda física,29,9780.35,6012.29,3768.06
2024-10-03,Electrónica,Este,Tienda física,41,15011.97,9921.89,5090.08
2024-10-03,Hogar,Norte,Distribuidor,12,1236.72,804.83,431.89
2024-10-03,Deportes,Norte,Tienda física,17,1203.74,858.98,344.76
2024-10-03,Deportes,Norte,Tienda física,33,2244.72,1269.44,975.28
2024-10-04,Deportes,Norte,Distribuidor,18,1231.37,775.04,456.33
2024-10-04,Electrónica,Centro,Tienda física,17,5834.61,3966.49,1868.12
2024-10-05,Electrónica,Norte,Tienda física,13,4510.73,3043.88,1466.85
2024-10-05,Electrónica,Centro,Marketplace,31,10510.82,6276.48,4234.34
2024-10-05,Alimentos,Norte,Distribuidor,23,388.27,285.57,102.7
2024-10-05,Electrónica,Oeste,Marketplace,41,13794.21,10065.09,3729.12
2024-10-06,Deportes,Oeste,Tienda física,33,2317.17,1576.03,741.14
2024-10-06,Alimentos,Centro,Marketplace,46,870.55,488.86,381.69
2024-10-06,Juguetes,Oeste,Tienda física,25,805.47,486.51,318.96
2024-10-07,Hogar,Centro,Distribuidor,41,3879.32,2402.53,1476.79
2024-10-08,Deportes,Sur,Tienda física,16,1345.18,883.12,462.06
2024-10-08,Alimentos,Norte,Tienda física,27,527.85,303.39,224.46
2024-10-09,Juguetes,Centro,E-commerce,46,1675.25,972.22,703.03
2024-10-09,Juguetes,Centro,E-commerce,40,1236.98,836.97,400.01
2024-10-09,Electrónica,Norte,Marketplace,43,14883.56,8934.61,5948.95
2024-10-10,Electrónica,Oeste,E-commerce,36,11140.24,7619.59,3520.65
2024-10-11,Electrónica,Norte,Distribuidor,14,3859.57,2194.2,1665.37
2024-10-11,Electrónica,Norte,Marketplace,42,12562.51,8225.39,4337.12
2024-10-13,Deportes,Centro,Distribuidor,9,610.19,430.47,179.72
2024-10-14,Hogar,Sur,E-commerce,26,2421.3,1745.21,676.09
2024-10-14,Alimentos,Centro,Marketplace,10,158.95,99.06,59.89
2024-10-15,Hogar,Norte,Tienda física,30,3076.77,1756.03,1320.74
2024-10-15,Hogar,Sur,Tienda física,20,1570.22,1140.68,429.54
2024-10-15,Electrónica,Este,Tienda física,29,9946.18,6116.58,3829.6
2024-10-15,Electrónica,Sur,Tienda física,28,8919.62,4914.61,4005.01
2024-10-15,Moda,Norte,E-commerce,31,1762.1,1254.63,507.47
2024-10-16,Moda,Norte,Tienda física,46,2922.65,2086.05,836.6
2024-10-16,Hogar,Norte,Tienda física,40,3247.07,1980.83,1266.24
2024-10-16,Deportes,Este,Distribuidor,26,2040.99,1291.51,749.48
2024-10-16,Electrónica,Norte,E-commerce,26,7288.87,4515.21,2773.66
2024-10-17,Deportes,Centro,Distribuidor,18,1281.07,891.93,389.14
2024-10-18,Electrónica,Centro,Tienda física,19,6865.58,4523.77,2341.81
2024-10-18,Juguetes,Este,Tienda física,34,1185.04,758.67,426.37
2024-10-18,Moda,Norte,Distribuidor,6,306.41,189.19,117.22
2024-10-19,Juguetes,Norte,Distribuidor,44,1740.35,1031.92,708.43
2024-10-19,Deportes,Norte,Tienda física,29,1933.13,1444.42,488.71
2024-10-19,Moda,Centro,Distribuidor,30,1974.55,1129.31,845.24
2024-10-21,Deportes,Sur,Tienda física,36,3041.09,1912.24,1128.85
2024-10-21,Moda,Este,E-commerce,27,1861.29,1186.66,674.63
2024-10-22,Electrónica,Este,Tienda física,40,13764.74,8793.02,4971.72
2024-10-22,Juguetes,Sur,E-commerce,21,786.76,562.19,224.57
2024-10-22,Deportes,Centro,Marketplace,24,1562.49,1107.61,454.88
2024-10-22,Electrónica,Norte,E-commerce,10,2867.22,1909.54,957.68
2024-10-23,Alimentos,Norte,Distribuidor,45,804.71,463.37,341.34
2024-10-23,Moda,Oeste,E-commerce,44,2470.97,1673.73,797.24
2024-10-23,Electrónica,Norte,Marketplace,33,10160.59,5748.49,4412.1
2024-10-25,Alimentos,Norte,Tienda física,20,373.38,251,122.38
2024-10-26,Deportes,Este,Marketplace,7,568.09,340.77,227.32
2024-10-27,Electrónica,Norte,Marketplace,43,14358.81,10569.4,3789.41
2024-10-28,Hogar,Norte,E-commerce,28,2873.68,1593.61,1280.07
2024-10-28,Electrónica,Norte,Distribuidor,11,3073.81,2177.26,896.55
2024-10-29,Juguetes,Sur,E-commerce,41,1229.43,757.9,471.53
2024-10-29,Hogar,Oeste,E-commerce,36,3691.35,2479.13,1212.22
2024-10-29,Electrónica,Norte,E-commerce,20,5492.29,3579.74,1912.55
2024-10-29,Juguetes,Oeste,E-commerce,40,1282.39,748.45,533.94
2024-10-30,Juguetes,Sur,Marketplace,7,257.31,189.47,67.84
2024-10-30,Electrónica,Sur,E-commerce,17,4891.73,2746.18,2145.55
2024-10-31,Deportes,Norte,Tienda física,23,1651.9,1191.8,460.1
2024-11-01,Juguetes,Centro,Tienda física,19,570.67,408.72,161.95
2024-11-01,Alimentos,Centro,E-commerce,29,445.21,316.14,129.07
2024-11-02,Electrónica,Sur,E-commerce,39,13880.53,10339.01,3541.52
2024-11-02,Juguetes,Sur,Distribuidor,11,337.71,217.93,119.78
2024-11-03,Electrónica,Norte,E-commerce,40,12574.01,7742.2,4831.81
2024-11-04,Deportes,Centro,E-commerce,23,1909.97,1110.45,799.52
2024-11-05,Deportes,Sur,Distribuidor,30,2110.09,1502.87,607.22
2024-11-05,Deportes,Sur,Tienda física,15,7986,687.4,7298.6
2024-11-06,Electrónica,Oeste,Tienda física,33,10138.75,7537.11,2601.64
2024-11-06,Juguetes,Norte,Tienda física,27,904.29,527.7,376.59
2024-11-07,Juguetes,Este,Distribuidor,19,689.62,476.37,213.25
2024-11-07,Hogar,Oeste,Tienda física,18,1614.96,960.78,654.18
2024-11-07,Hogar,Norte,Tienda física,42,3566.07,2024.47,1541.6
2024-11-08,Juguetes,Este,Tienda física,43,1660.31,980.48,679.83
2024-11-09,Electrónica,Norte,Tienda física,11,3884.32,2549.98,1334.34
2024-11-10,Electrónica,Norte,Tienda física,10,2789.35,1573.09,1216.26
2024-11-11,Moda,Oeste,Tienda física,35,1879.97,1146.33,733.64
2024-11-12,Deportes,Centro,Marketplace,38,3227.3,1816.74,1410.56
2024-11-13,Alimentos,Oeste,Tienda física,35,599.05,417.7,181.35
2024-11-13,Alimentos,Norte,Distribuidor,22,441.45,323.84,117.61
2024-11-13,Moda,Este,E-commerce,42,2738.98,1968.55,770.43
2024-11-13,Electrónica,Norte,Distribuidor,26,8488.73,5466.34,3022.39
2024-11-14,Alimentos,Centro,Marketplace,48,916.36,630.52,285.84
2024-11-14,Hogar,Norte,Marketplace,25,2198.58,1267.28,931.3
2024-11-14,Moda,Sur,E-commerce,25,1368.6,996.2,372.4
2024-11-15,Electrónica,Este,Distribuidor,49,13407.61,9037.32,4370.29
2024-11-15,Electrónica,Norte,E-commerce,15,5275.3,3601.24,1674.06
2024-11-15,Moda,Norte,Marketplace,17,1012.36,642.96,369.4
2024-11-16,Hogar,Sur,Distribuidor,44,4095.19,2346.32,1748.87
2024-11-16,Juguetes,Este,Distribuidor,50,1947.17,1355.08,592.09
2024-11-16,Deportes,Sur,Distribuidor,48,3798.62,2269.53,1529.09
2024-11-16,Alimentos,Norte,Distribuidor,50,768.27,546.35,221.92
2024-11-17,Alimentos,Centro,Tienda física,37,757.26,434.2,323.06
2024-11-17,Juguetes,Sur,E-commerce,33,1013.03,736.46,276.57
2024-11-18,Moda,Norte,Distribuidor,14,808.46,517.68,290.78
2024-11-18,Electrónica,Oeste,Marketplace,23,7502.1,4557.92,2944.18
2024-11-18,Moda,Oeste,Marketplace,12,622.67,402.26,220.41
2024-11-19,Electrónica,Oeste,Marketplace,35,12550.55,7536.4,5014.15
2024-11-20,Deportes,Oeste,Tienda física,11,855.7,512.71,342.99
2024-11-20,Electrónica,Centro,Marketplace,13,4514.68,2526.87,1987.81
2024-11-21,Alimentos,Centro,Tienda física,25,408.61,232.13,176.48
2024-11-22,Deportes,Oeste,Marketplace,14,935.02,636.74,298.28
2024-11-22,Juguetes,Norte,E-commerce,22,666.85,440.98,225.87
2024-11-23,Hogar,Norte,Distribuidor,28,2829.9,1744.28,1085.62
2024-11-23,Juguetes,Oeste,Marketplace,14,463.61,263.56,200.05
2024-11-23,Hogar,Norte,E-commerce,19,1551.72,1160.44,391.28
2024-11-23,Electrónica,Centro,E-commerce,20,6074.42,3963.47,2110.95
2024-11-23,Electrónica,Oeste,Distribuidor,17,5965.2,4321.95,1643.25
2024-11-24,Deportes,Sur,Tienda física,19,1539.47,891.35,648.12
2024-11-25,Moda,Norte,Distribuidor,28,1712.2,1264.25,447.95
2024-11-25,Deportes,Centro,Tienda física,13,7636.32,537.21,7099.11
2024-11-25,Moda,Centro,Marketplace,8,443.17,324.86,118.31
2024-11-25,Electrónica,Norte,Tienda física,50,15510.41,8628.9,6881.51
2024-11-25,Electrónica,Norte,Tienda física,12,3388.4,2236.53,1151.87
2024-11-26,Electrónica,Norte,Marketplace,18,5034.55,3725.5,1309.05
2024-11-26,Deportes,Norte,Marketplace,40,3313.55,1895.26,1418.29
2024-11-27,Juguetes,Norte,Distribuidor,39,1517.76,945.71,572.05
2024-11-28,Hogar,Sur,Distribuidor,42,4140.96,2491.64,1649.32
2024-11-29,Electrónica,Sur,Distribuidor,27,9856.53,5533.86,4322.67
2024-11-29,Moda,Norte,E-commerce,30,1702.13,1244.28,457.85
2024-11-29,Alimentos,Este,Distribuidor,13,259.2,191.92,67.28
2024-11-30,Electrónica,Oeste,Distribuidor,28,8022.81,5761.66,2261.15
2024-11-30,Electrónica,Este,Marketplace,37,13254.54,9210.66,4043.88
2024-12-01,Moda,Oeste,Marketplace,27,1384.25,1027.34,356.91
2024-12-01,Electrónica,Este,Tienda física,37,10544.63,7412.55,3132.08
2024-12-01,Moda,Norte,E-commerce,47,2952.27,2137.28,814.99
2024-12-02,Electrónica,Oeste,Marketplace,16,4672.4,2898.53,1773.87
2024-12-02,Alimentos,Norte,Distribuidor,30,603.54,417.22,186.32
2024-12-02,Juguetes,Este,Tienda física,47,1419.74,853.59,566.15
2024-12-02,Electrónica,Sur,Tienda física,50,13678.52,8500.68,5177.84
2024-12-03,Electrónica,Norte,Tienda física,51,14778.44,8660.62,6117.82
2024-12-03,Hogar,Este,Marketplace,55,5031.37,3146.07,1885.3
2024-12-03,Deportes,Sur,Distribuidor,22,1630.99,1089.79,541.2
2024-12-03,Hogar,Norte,E-commerce,41,3248.42,2149.19,1099.23
2024-12-03,Moda,Norte,Distribuidor,19,1281.81,763.79,518.02
2024-12-04,Electrónica,Sur,Marketplace,54,16188.62,10811.64,5376.98
2024-12-05,Deportes,Sur,E-commerce,42,3195.44,2332.24,863.2
2024-12-05,Deportes,Este,Marketplace,21,1704.83,1092.09,612.74
2024-12-06,Electrónica,Norte,Distribuidor,19,5522.11,4040.3,1481.81
2024-12-07,Deportes,Sur,E-commerce,43,3186.44,1774.78,1411.66
2024-12-07,Electrónica,Centro,E-commerce,11,3032.07,1731.61,1300.46
2024-12-08,Juguetes,Sur,Tienda física,18,600.38,349.89,250.49
2024-12-08,Alimentos,Oeste,Distribuidor,51,807.58,537.8,269.78
2024-12-08,Electrónica,Norte,Distribuidor,33,9198.92,6321.99,2876.93
2024-12-08,Moda,Centro,Marketplace,23,1259.85,792.67,467.18
2024-12-08,Electrónica,Norte,E-commerce,43,14700.41,9823.98,4876.43
2024-12-09,Electrónica,Oeste,Tienda física,38,11272,7693.37,3578.63
2024-12-09,Deportes,Sur,Marketplace,45,3645.82,2408.71,1237.11
2024-12-09,Electrónica,Centro,Distribuidor,20,6837.67,5001.24,1836.43
2024-12-10,Moda,Sur,Distribuidor,17,987.87,567.49,420.38
2024-12-10,Electrónica,Oeste,E-commerce,11,3809.34,2214.46,1594.88
2024-12-11,Electrónica,Este,Distribuidor,40,12484.31,7051.31,5433
2024-12-12,Electrónica,Centro,E-commerce,23,7384.86,4669.25,2715.61
2024-12-13,Hogar,Centro,Distribuidor,47,4766.66,2754.77,2011.89
2024-12-13,Electrónica,Centro,Tienda física,27,7681.99,4276.31,3405.68
2024-12-13,Moda,Este,Tienda física,22,1367.73,979.59,388.14
2024-12-13,Electrónica,Oeste,Tienda física,53,18371.5,13680.55,4690.95
2024-12-14,Deportes,Norte,Marketplace,40,2560.3,1728.61,831.69
2024-12-14,Electrónica,Norte,E-commerce,22,7664.27,5602.26,2062.01
2024-12-15,Deportes,Norte,Marketplace,18,1483.82,1081.06,402.76
2024-12-15,Electrónica,Norte,Marketplace,36,10742.98,7071.61,3671.37
2024-12-16,Electrónica,Oeste,Tienda física,14,4815.87,2729.8,2086.07
2024-12-18,Moda,Sur,E-commerce,7,363.89,246.75,117.14
2024-12-19,Deportes,Norte,Marketplace,47,3821.77,2802.19,1019.58
2024-12-19,Alimentos,Oeste,Distribuidor,38,594.9,434.89,160.01
2024-12-19,Deportes,Norte,E-commerce,12,944.44,606.53,337.91
2024-12-19,Electrónica,Norte,Tienda física,36,10752.74,7668.77,3083.97
2024-12-20,Hogar,Centro,Distribuidor,47,4659.53,3428.65,1230.88
2024-12-20,Electrónica,Este,Distribuidor,51,16668.46,11440.99,5227.47
2024-12-21,Juguetes,Norte,E-commerce,25,969.08,550.04,419.04
2024-12-21,Electrónica,Este,Marketplace,56,17471.98,11664.7,5807.28
2024-12-21,Deportes,Centro,Distribuidor,43,3484.65,2478.7,1005.95
2024-12-21,Deportes,Norte,Distribuidor,21,1451.8,933.8,518
2024-12-22,Juguetes,Norte,Tienda física,57,1939.68,1091.1,848.58
2024-12-23,Deportes,Norte,E-commerce,51,3251.29,2158.96,1092.33
2024-12-23,Alimentos,Centro,E-commerce,30,528.72,292.32,236.4
2024-12-23,Juguetes,Oeste,Tienda física,40,1502.53,916.19,586.34
2024-12-23,Deportes,Norte,Distribuidor,21,1706.3,1033.79,672.51
2024-12-23,Electrónica,Sur,Tienda física,51,14272.72,9161.88,5110.84
2024-12-24,Electrónica,Este,Tienda física,28,8810.19,5470.08,3340.11
2024-12-24,Moda,Oeste,E-commerce,19,1072.32,625.7,446.62
2024-12-24,Electrónica,Norte,Distribuidor,6,2179.47,1454.56,724.91
2024-12-24,Hogar,Norte,Distribuidor,6,469.66,294.35,175.31
2024-12-24,Alimentos,Este,E-commerce,50,959.52,568.69,390.83
2024-12-24,Electrónica,Norte,Distribuidor,29,10172.73,6057.26,4115.47
2024-12-25,Electrónica,Oeste,Marketplace,18,5303.81,3218.35,2085.46
2024-12-26,Juguetes,Norte,Tienda física,10,320.57,236.29,84.28
2024-12-26,Electrónica,Norte,Marketplace,56,18948.69,12136.89,6811.8
2024-12-27,Alimentos,Norte,E-commerce,37,609.33,407.91,201.42
2024-12-27,Electrónica,Este,E-commerce,50,16835.76,9842.15,6993.61
2024-12-28,Alimentos,Norte,Tienda física,28,554.55,306.72,247.83
2024-12-28,Moda,Centro,E-commerce,20,1352.15,891.89,460.26
2024-12-28,Electrónica,Centro,E-commerce,24,8541.58,6095.34,2446.24
2024-12-29,Electrónica,Centro,Tienda física,14,4275.85,3120.23,1155.62
2024-12-29,Alimentos,Norte,Marketplace,8,150.94,89.72,61.22
2024-12-30,Electrónica,Norte,Marketplace,42,11652.01,6836.26,4815.75
2024-12-30,Hogar,Centro,Marketplace,32,2862.5,1736.47,1126.03
2024-12-30,Electrónica,Sur,Tienda física,39,12659.46,8339.34,4320.12
2024-12-30,Alimentos,Este,E-commerce,57,948.19,594.7,353.49
2024-12-31,Electrónica,Norte,Distribuidor,9,2459.48,1731.54,727.94
2024-12-31,Hogar,Sur,Tienda física,49,4336.43,2827.92,1508.51
2025-01-01,Deportes,Centro,Tienda física,14,1129.48,723.22,406.26
2025-01-01,Electrónica,Sur,E-commerce,55,15607.35,10296.76,5310.59
2025-01-01,Electrónica,Este,E-commerce,41,13880.79,9061.17,4819.62
2025-01-01,Alimentos,Centro,Distribuidor,54,916.77,509.99,406.78
2025-01-02,Hogar,Este,Tienda física,43,3420.14,2409.95,1010.19
2025-01-03,Hogar,Norte,Distribuidor,38,3009.86,2054.94,954.92
2025-01-03,Electrónica,Norte,E-commerce,27,9350.64,6548.13,2802.51
2025-01-03,Hogar,Este,E-commerce,43,3871.92,2208.04,1663.88
2025-01-04,Electrónica,Sur,E-commerce,28,9684.01,7140.89,2543.12
2025-01-04,Moda,Norte,Marketplace,18,1214.09,690.22,523.87
2025-01-05,Juguetes,Norte,Marketplace,63,2086.28,1335.78,750.5
2025-01-05,Electrónica,Sur,Marketplace,22,5997.57,4470.9,1526.67
2025-01-05,Hogar,Norte,Tienda física,42,3675.2,2155.27,1519.93
2025-01-06,Hogar,Oeste,Marketplace,31,3106.58,2086.9,1019.68
2025-01-06,Electrónica,Centro,Tienda física,62,19819.79,11431.47,8388.32
2025-01-06,Electrónica,Norte,Marketplace,43,15537.19,11620.51,3916.68
2025-01-06,Electrónica,Sur,Distribuidor,55,19318.1,11568.77,7749.33
2025-01-06,Electrónica,Sur,E-commerce,12,3983.26,2505.96,1477.3
2025-01-07,Moda,Centro,E-commerce,55,3633.67,2356.65,1277.02
2025-01-07,Electrónica,Oeste,Tienda física,33,9460.67,5489.25,3971.42
2025-01-07,Alimentos,Sur,E-commerce,32,616.17,429.02,187.15
2025-01-08,Deportes,Este,E-commerce,45,3651.18,2529.37,1121.81
